DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;DPTO;fex_c_2011
4653579;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;70;2828,67286495021
4653581;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;40;400000;2;1;06;70;3679,59223861759
4653582;1;1;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;400000;2;1;06;70;1447,02418451499
4653582;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;300000;2;1;06;70;1447,02418451499
4653582;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;70;1447,02418451499
4653583;1;1;1;80; ;2;1;4;3; ;2; ; ;1; ;2; ;2; ;1;40;300000;2;1;06;70;3059,99850496852
4653583;1;3;1;80; ;2;1;1;6; ;2; ; ;1; ;2; ;2; ;1;30;300000;2;1;06;70;3059,99850496852
4653583;1;6;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;70;3059,99850496852
4653585;1;2;1;80; ;2;1;3;6; ;2; ; ;9; ;2; ;2; ;1;35;300000;2;1;06;70;3436,44444921831
4653586;1;2;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;70;3260,52690156786
4653589;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;70;2448,51794844152
4653589;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;70;2448,51794844152
4653591;1;2;1;80; ;2;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;70;3389,14576355973
4653592;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;400000;2;1;06;70;3543,15514096697
4653593;1;2;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;70;1633,89738154583
4653594;1;2;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;70;3395,67979408743
4653594;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;70;3395,67979408743
4653595;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;300000;2;1;06;70;1633,89738154583
4653597;1;2;1;80; ;2;1;3;3; ;2; ; ;1; ;2; ;2; ;1;30;300000;2;1;06;70;3270,07699225332
4653598;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;70;1447,02418451499
4653599;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;300000;2;1;06;70;1004,14089290738
4653600;1;2;1;80; ;2;1;1;8; ;2; ; ;9; ;2; ;2; ;1;42;400000;2;1;06;70;1614,48721644601
4653601;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;70;931,963944221395
4653602;1;1;1;80; ;2;1;2;3; ;2; ; ;1; ;2; ;2; ;1;25;200000;2;1;06;70;1248,06284895359
4653603;1;1;1;80; ;2;1;2;3; ;2; ; ;9; ;2; ;2; ;1;42;400000;2;1;06;70;1288,04973816786
4653603;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;70;1288,04973816786
4653604;1;1;1;80; ;2;1;3;3; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;06;70;1248,06284895359
4653605;1;1;1;80; ;2;1;4;6; ;2; ; ;9; ;2; ;2; ;2; ;850000;2;1;06;70;1709,7075969814
4653605;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;70;1709,7075969814
4653605;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;70;1709,7075969814
4653607;1;5;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;70;1467,64887958272
4653608;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;70;1734,50579448305
4653608;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;70;1734,50579448305
4653608;1;5;1;80; ;2;1;2;6; ;2; ; ;12;ESTA EN ESTADO DE EMBARAZO;2; ;2; ;2; ;781200;2;1;06;70;1734,50579448305
4653611;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;70;1470,78296342267
4653617;1;2;1;80; ;2;1;1;4; ;2; ; ;4; ;2; ;2; ;2; ;800000;2;1;06;73;683,229385375708
4653617;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;73;683,229385375708
4653618;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ;2; ;98; ;1;06;73;502,223296671575
4653619;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;73;428,981375832329
4653619;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;73;428,981375832329
4653620;1;2;1;80; ;2;1;2;3; ;2; ; ;9; ;2; ;2; ;2; ;800000;2;1;06;73;605,586723945726
4653622;1;5;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;73;506,624037262312
4653626;1;3;1;80; ;2;1;1;7; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;06;73;387,748846039586
4653627;1;2;1;80; ;2;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;73;779,132510223105
4653627;1;6;1;80; ;2;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;73;779,132510223105
4653627;1;9;1;80; ;2;1;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;06;73;779,132510223105
4653629;1;2;1;80; ;2;1;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;73;683,229385375708
4653629;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;73;683,229385375708
4653632;1;1;1;80; ;2;1;2;4; ;2; ; ;4; ;2; ;2; ;1;15;400000;2;1;06;73;778,035250803979
4653632;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;73;778,035250803979
4653632;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;73;778,035250803979
4653633;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;73;636,60965077069
4653634;1;3;1;80; ;2;2; ; ; ; ;1;1;1; ;2; ;2; ;1;40;782000;2;1;06;73;633,306169599079
4653634;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;73;633,306169599079
4653637;1;2;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;800000;2;1;06;73;605,586723945726
4653638;1;1;1;80; ;2;1;1;8; ;2; ; ;8; ;2; ;2; ;1;40;800000;2;1;06;73;1184,611740723
4653638;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;73;1184,611740723
4653638;1;5;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;73;1184,611740723
4653638;1;7;1;80; ;2;1;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;73;1184,611740723
4653639;1;1;1;80; ;2;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;73;500,711866285027
4653639;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;73;500,711866285027
4653642;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;73;636,60965077069
4653644;1;3;1;80; ;2;2; ; ; ; ;1;1;2; ; ; ;2; ;2; ;98; ;1;06;73;614,764659352249
4653645;1;2;1;80; ;2;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ;300000;2;1;06;73;1158,96539268412
4653646;1;2;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;73;908,020864312357
4653648;1;2;1;80; ;2;1;1;8; ;2; ; ;9; ;2; ;2; ;1;40;782000;2;1;06;73;428,981375832329
4653648;1;3;1;80; ;2;1;1;2; ;2; ; ;2; ;2; ;2; ;2; ;350000;2;1;06;73;428,981375832329
4653648;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;73;428,981375832329
4653649;1;2;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;73;456,700821485683
4653650;1;2;1;80; ;2;1;1;8; ;2; ; ;9; ;2; ;2; ;1;48;790000;2;1;06;73;387,748846039586
4653650;1;3;1;80; ;2;1;1;8; ;2; ; ;8; ;2; ;2; ;1;48;800000;2;1;06;73;387,748846039586
4653652;1;2;1;80; ;2;1;3;3; ;2; ; ;9; ;2; ;2; ;2; ;680000;2;1;06;73;351,338714402347
4653652;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;73;351,338714402347
4653655;1;1;1;80; ;2;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;73;587,813509950949
4653656;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;73;529,942742324928
4653656;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;73;529,942742324928
4653658;1;2;1;80; ;2;1;4;4; ;2; ; ;4; ;2; ;2; ;2; ;781242;2;1;06;73;860,078652824699
4653658;1;5;1;80; ;2;1;2;8; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;06;73;860,078652824699
4653658;1;7;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;73;860,078652824699
4653658;1;8;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;73;860,078652824699
4653663;1;2;1;80; ;2;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;73;514,571589111704
4653663;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;73;514,571589111704
4653664;1;1;1;80; ;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;40;790000;2;1;06;73;587,813509950949
4653665;1;1;1;80; ;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;73;754,773019151136
4653665;1;3;1;80; ;2;1;1;8; ;2; ; ;9; ;2; ;2; ;1;48;830000;2;1;06;73;754,773019151136
4653666;1;2;1;80; ;2;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;73;570,406975865618
4653666;1;5;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;500000;2;1;06;73;570,406975865618
4653667;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;73;697,089108202385
4653668;1;2;1;80; ;2;1;4;8; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;06;73;532,110002218984
4653669;1;2;1;80; ;2;1;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;06;73;305,299359824504
4653670;1;6;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;73;332,420749930469
4653670;1;7;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;73;332,420749930469
4653672;1;2;1;80; ;2;1;2;8; ;2; ; ;9; ;2; ;2; ;2; ;98;2;1;06;73;442,072802406953
4653672;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;98;2;1;06;73;442,072802406953
4653672;1;5;1;80; ;2;1;1;4; ;1; ;1;4; ;2; ;1;600000; ; ;700000;2;1;06;73;442,072802406953
4653676;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;73;805,754696457332
4653676;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;73;805,754696457332
4653676;1;7;1;80; ;2;1;1;3; ;2; ; ;9; ; ; ;1;300000;1;48;781242; ;1;06;73;805,754696457332
4653679;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;73;506,624037262312
4653679;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;73;506,624037262312
4653679;1;5;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;73;506,624037262312
4653681;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;73;428,981375832329
4653681;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;73;428,981375832329
4653684;1;2;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;73;362,918710590423
4653684;1;4;1;80; ;2;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;73;362,918710590423
4653685;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;73;921,880587139034
4653687;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;73;442,841098659006
4653687;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;73;442,841098659006
4653687;1;5;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;73;442,841098659006
4653688;1;1;1;80; ;2;1;1;8; ;2; ; ;4; ;2; ;1;150000;1;20;600000;2;1;06;73;502,223296671575
4653690;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;73;578,888023079567
4653690;1;3;1;80; ;2;1;4;9;HIJOS NO LA DEJARON SEGUIR TRABAJANDO;2; ; ;12;HIJOS NO LA DEJARON SEGUIR TRABAJANDO;2; ;2; ; ; ; ;2;1;06;73;578,888023079567
4653691;1;1;1;80; ;2;1;1;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;73;351,338714402347
4653691;1;3;1;80; ;2;1;1;8; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;06;73;351,338714402347
4653692;1;2;1;80; ;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;73;509,215695591643
4653693;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;73;415,121653005653
4653694;1;2;1;80; ;2;1;2;3; ;2; ; ;9; ;2; ;2; ;2; ;800000;2;1;06;73;1107,89867154645
4653695;1;5;1;80; ;2;1;1;3; ;2; ; ;9; ;2; ;2; ;2; ;700000;2;1;06;73;1221,19743929802
4653696;1;1;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;24;98;2;1;06;73;852,37443106235
4653697;1;1;1;80; ;2;1;4;7; ;2; ; ;8; ;2; ;2; ;2; ;98;2;1;06;73;500,711866285027
4653698;1;2;1;80; ;2;1;4;3; ;2; ; ;4; ;2; ;2; ;1;20;98;2;1;06;73;428,981375832329
4653698;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;73;428,981375832329
4653700;1;2;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;781242;2;1;06;73;605,586723945726
4653701;1;2;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;73;450,020354256345
4653702;1;1;1;80; ;2;1;4;8; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;73;1148,8964004517
4653704;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;73;500,711866285027
4653705;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;73;1221,19743929802
4653706;1;1;1;80; ;2;1;2;7; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;73;987,372040274011
4653707;1;2;1;80; ;2;2; ; ; ; ;1;4;9; ;2; ;2; ;1;40;800000;2;1;06;73;605,586723945726
4653709;1;2;1;80; ;2;1;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;73;415,121653005653
4653710;1;2;1;80; ;2;1;1;8; ;2; ; ;9; ;2; ;2; ;2; ;400000;2;1;06;73;351,338714402347
4653710;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;73;351,338714402347
4653711;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;98;2;1;06;73;836,487458004783
4653711;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;73;836,487458004783
4653713;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;73;492,764314435636
4653713;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;73;492,764314435636
4653714;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;73;351,338714402347
4653715;1;1;1;80; ;2;1;4;3; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;06;73;636,60965077069
4653715;1;3;1;80; ;2;1;2;9;CAMBIO DE DOMICILIO;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;73;636,60965077069
4653716;1;1;1;80; ;2;1;4;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;73;415,121653005653
4653716;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;73;415,121653005653
4653726;1;1;1;80; ;2;1;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;73;537,121997922267
4653727;1;2;1;80; ;2;1;1;3; ;2; ; ;9; ;2; ;2; ;2; ;781242;2;1;06;73;970,208836275723
4653730;1;2;1;80; ;2;1;1;8; ;2; ; ;9; ;2; ;2; ;2; ;800000;2;1;06;73;549,508007104769
4653731;1;2;1;80; ;2;1;1;8; ;2; ; ;1; ;2; ;2; ;1;48;800000;2;1;06;73;500,711866285027
4653732;1;2;1;80; ;2;1;1;8; ;2; ; ;9; ;2; ;2; ;2; ;1200000;2;1;06;73;568,75493474372
4653732;1;3;1;80; ;2;1;1;8; ;2; ; ;1; ;2; ;2; ;1;40;1200000;2;1;06;73;568,75493474372
4653740;1;2;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;98;2;1;06;73;1107,89867154645
4653743;1;2;1;80; ;2;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;73;428,981375832329
4653743;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;73;428,981375832329
4653744;1;1;1;80; ;2;1;1;8; ;2; ; ;12;TERMINO COSECHA;2; ;2; ;2; ;98;2;1;06;73;537,121997922267
4653745;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;73;415,121653005653
4653746;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;73;415,121653005653
4653749;1;2;1;80; ;2;1;1;3; ;2; ; ;9; ;2; ;2; ;2; ;400000;2;1;06;73;822,627735178106
4653750;1;2;1;80; ;2;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;73;700,392589373996
4653752;1;2;1;80; ;2;1;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;73;627,150668534751
4653752;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;73;627,150668534751
4653755;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;98;2;1;06;73;979,056563399117
4653755;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;73;979,056563399117
4653758;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;500000;2;1;06;73;654,870114188105
4653758;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;73;654,870114188105
4653759;1;2;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;73;891,954919733195
4653759;1;4;1;80; ;2;1;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;73;891,954919733195
4653759;2;2;2;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;73;891,954919733195
4653763;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;781242;2;1;06;73;650,469373597367
4653763;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;73;650,469373597367
4653763;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;73;650,469373597367
4653765;1;3;1;80; ;2;2; ; ; ; ;1;2;1; ;2; ;2; ;1;30;720000;2;1;06;73;351,338714402347
4653766;1;2;1;80; ;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;20;98;2;1;06;73;636,374849883194
4653767;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;73;636,60965077069
4653768;1;5;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;73;1087,19718548905
4653769;1;2;1;80; ;2;1;1;8; ;2; ; ;1; ;2; ;2; ;1;20;200000;2;1;06;73;908,020864312357
4653771;1;2;1;80; ;2;1;1;3; ;2; ; ;9; ;2; ;2; ;2; ;400000;2;1;06;73;904,717383140746
4653771;1;3;1;80; ;2;1;1;6; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;06;73;904,717383140746
4653775;1;2;1;80; ;2;1;1;8; ;2; ; ;9; ;2; ;2; ;1;20;781242;2;1;06;73;683,229385375708
4653780;1;2;1;80; ;2;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;73;1221,19743929802
4653801;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;73;428,981375832329
4653801;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;73;428,981375832329
4653803;1;2;1;80; ;2;2; ; ; ; ;1;4;9; ;2; ;2; ;2; ;1000000;2;1;06;73;305,299359824504
4653806;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;73;442,841098659006
4653806;1;5;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;73;442,841098659006
4653807;1;6;1;80; ;2;1;2;6; ;2; ; ;9; ;2; ;2; ;2; ;781242;2;1;06;73;1217,70776516244
4653813;1;1;1;80; ;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;73;587,813509950949
4653814;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;98;2;1;06;73;305,299359824504
4653814;1;3;1;80; ;2;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;73;305,299359824504
4653814;1;4;1;80; ;2;1;4;8; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;73;305,299359824504
4653815;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;73;387,748846039586
4653816;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;73;887,554179142458
4653817;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;73;451,531784642892
4653820;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;73;700,392589373996
4653822;1;2;1;80; ;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;73;537,121997922267
4653823;1;2;1;80; ;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;73;509,215695591643
4653824;1;2;1;80; ;2;1;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;73;822,627735178106
4653825;1;2;1;80; ;2;1;4;3; ;2; ; ;9; ;1; ;2; ; ; ; ;2;1;06;73;415,121653005653
4653825;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;73;415,121653005653
4653827;1;1;1;80; ;2;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;73;427,235144558286
4653827;1;4;1;80; ;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;73;427,235144558286
4653828;1;2;1;80; ;2;1;1;9;TERMINO LA COSECHA;2; ; ;9; ;2; ;2; ;1;20;500000;2;1;06;73;636,60965077069
4653828;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ;2; ;98; ;1;06;73;636,60965077069
4653829;1;2;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;73;760,872046805691
4653829;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;73;760,872046805691
4653830;1;2;1;80; ;2;1;3;8; ;2; ; ;12;LA PAREJA NO LA DEJA TRABAJAR;2; ;2; ; ; ; ;2;1;06;73;364,43014097697
4653833;1;2;1;80; ;2;1;4;3; ;2; ; ;9; ;1; ;2; ;2; ;781242;2;1;06;73;2098,9843460599
4653833;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;73;2098,9843460599
4653837;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;73;1639,49493216781
4653838;1;6;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;73;1939,64247219426
4653839;1;1;1;80; ;2;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;73;1122,95228099973
4653841;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;73;657,925204223411
4653843;1;2;1;80; ;2;1;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;73;1030,21438896801
4653844;2;3;2;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;73;1936,07050847302
4653847;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;73;1493,27576658134
4653849;1;2;1;80; ;2;1;1;8; ;2; ; ;9; ;2; ;2; ;1;48;800000;2;1;06;73;1927,36084565832
4653849;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;73;1927,36084565832
4653850;1;1;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;73;1122,95228099973
4653991;1;2;1;80; ;2;1;1;3; ;2; ; ;9; ;2; ;2; ;1;48;781242;2;1;06;08;3471,27835838868
4653992;1;6;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;08;2109,41953520173
