DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7480S1;P7480S1A1;P7480S3;P7480S3A1;P7480S4;P7480S4A1;P7480S5;P7480S5A1;P7480S6;P7480S6A1;P7480S7;P7480S7A1;P7480S8;P7480S8A1;P7480S9;P7480S9A1;P7480S10;P7480S10A1;P7480S11;P7480S11A1;clase;MES;DPTO;fex_c_2011;AREA
4648259;4;1;4;90;2; ;1;24;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;74,1146393061555;19
4648260;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;130,512999841326;19
4648260;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;130,512999841326;19
4648261;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;107,213660283478;19
4648262;1;1;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;107,18670318341;19
4648262;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;107,18670318341;19
4648262;1;3;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;107,18670318341;19
4648263;1;1;1;90;2; ;1;12;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;93,6330165373883;19
4648263;1;2;1;90;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;93,6330165373883;19
4648264;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;147,593496126157;19
4648264;1;2;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;147,593496126157;19
4648264;1;3;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;147,593496126157;19
4648265;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;85,6789938887787;19
4648265;1;2;1;90;2; ;1;30;2; ;1;40;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;85,6789938887787;19
4648266;1;1;1;90;2; ;2; ;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;108,684430864728;19
4648266;1;2;1;90;2; ;1;28;2; ;1;24;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;108,684430864728;19
4648267;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;147,593496126157;19
4648267;1;2;1;90;2; ;1;16;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;147,593496126157;19
4648267;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;147,593496126157;19
4648268;1;1;1;90;2; ;1;6;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;124,588059150208;19
4648268;1;2;1;90;2; ;1;28;2; ;1;24;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;124,588059150208;19
4648268;1;3;1;90;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;124,588059150208;19
4648269;1;1;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;117,564389054547;19
4648269;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;117,564389054547;19
4648270;1;1;1;90;2; ;1;20;2; ;1;60;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;86,6093464417274;19
4648271;1;1;1;90;2; ;1;16;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;120,478360084403;19
4648271;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;120,478360084403;19
4648271;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;120,478360084403;19
4648272;1;1;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;169,123745509117;19
4648272;1;2;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;169,123745509117;19
4648272;1;3;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;169,123745509117;19
4648273;1;1;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;84,3872294824166;19
4648273;1;2;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;84,3872294824166;19
4648273;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;84,3872294824166;19
4648273;1;4;1;90;2; ;1;25;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;84,3872294824166;19
4648273;1;6;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;84,3872294824166;19
4648273;1;7;1;90;2; ;1;24;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;84,3872294824166;19
4648273;1;9;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;84,3872294824166;19
4648274;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;4;1;06;19;85,9675127702816;19
4648274;1;2;1;90;2; ;1;30;2; ;1;28;2; ;2; ;2; ;2; ;2; ;1;6;1;06;19;85,9675127702816;19
4648274;2;1;2;90;2; ;1;21;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;85,9675127702816;19
4648275;1;1;1;90;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;88,9225302689828;19
4648275;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;88,9225302689828;19
4648275;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;88,9225302689828;19
4648275;1;5;1;90;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;88,9225302689828;19
4648276;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;131,689867840677;19
4648276;1;2;1;90;2; ;1;25;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;131,689867840677;19
4648277;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;96,0021525272042;19
4648277;1;2;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;96,0021525272042;19
4648278;1;1;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;115,74568738375;19
4648278;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;115,74568738375;19
4648278;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;115,74568738375;19
4648278;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;115,74568738375;19
4648279;1;1;1;90;2; ;2; ;2; ;2; ;1;14;2; ;2; ;2; ;2; ;2; ;1;06;19;73,5791370146571;19
4648279;1;2;1;90;2; ;1;14;2; ;2; ;1;24;2; ;2; ;2; ;2; ;2; ;1;06;19;73,5791370146571;19
4648279;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;73,5791370146571;19
4648279;1;4;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;73,5791370146571;19
4648280;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;57,0661301657071;19
4648280;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;57,0661301657071;19
4648280;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;57,0661301657071;19
4648281;1;1;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;131,118075700568;19
4648281;1;2;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;131,118075700568;19
4648281;1;3;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;131,118075700568;19
4648282;1;1;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;99,5579572285063;19
4648283;1;1;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;92,1308718443313;19
4648283;1;2;1;90;2; ;1;21;2; ;2; ;1;28;2; ;2; ;2; ;2; ;2; ;1;06;19;92,1308718443313;19
4648283;1;3;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;92,1308718443313;19
4648283;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;92,1308718443313;19
4648284;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;77,8900023537918;19
4648284;1;2;1;90;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;77,8900023537918;19
4648284;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;77,8900023537918;19
4648284;1;5;1;90;2; ;1;7;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;77,8900023537918;19
4648284;1;6;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;77,8900023537918;19
4648284;1;9;1;90;2; ;1;7;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;77,8900023537918;19
4648285;1;1;1;90;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;117,793135080441;19
4648286;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;107,213660283478;19
4648287;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;107,758495323518;19
4648287;1;2;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;107,758495323518;19
4648288;1;1;1;90;2; ;1;8;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;106,581627324167;19
4648288;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;106,581627324167;19
4648289;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;131,689867840677;19
4648289;1;2;1;90;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;131,689867840677;19
4648290;1;1;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;101,317714654852;19
4648291;1;1;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;136,381988369883;19
4648291;1;2;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;136,381988369883;19
4648291;1;3;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;136,381988369883;19
4648291;1;4;1;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;136,381988369883;19
4648292;1;1;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;98,4032756614028;19
4648292;1;2;1;90;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;98,4032756614028;19
4648293;1;1;1;90;2; ;1;3;2; ;1;14;2; ;2; ;2; ;2; ;2; ;1;1;1;06;19;122,238117510749;19
4648293;1;2;1;90;2; ;1;28;2; ;1;14;2; ;2; ;2; ;2; ;2; ;1;1;1;06;19;122,238117510749;19
4648293;1;3;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;122,238117510749;19
4648294;1;1;1;90;2; ;1;25;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;114,591005816647;19
4648294;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;114,591005816647;19
4648294;2;1;2;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;114,591005816647;19
4648294;2;2;2;90;2; ;1;24;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;114,591005816647;19
4648294;2;3;2;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;114,591005816647;19
4648295;1;1;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;108,460101850573;19
4648295;1;2;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;108,460101850573;19
4648296;1;1;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;148,74817769326;19
4648296;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;148,74817769326;19
4648297;1;1;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;106,581627324167;19
4648297;1;2;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;106,581627324167;19
4648298;1;1;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;81,8399159288713;19
4648298;1;2;1;90;2; ;1;20;2; ;2; ;1;40;2; ;2; ;2; ;2; ;2; ;1;06;19;81,8399159288713;19
4648298;1;3;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;81,8399159288713;19
4648298;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;81,8399159288713;19
4648298;1;5;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;81,8399159288713;19
4648299;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;88,8905431246002;19
4648299;1;2;1;90;2; ;1;24;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;88,8905431246002;19
4648299;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;88,8905431246002;19
4648299;1;4;1;90;2; ;1;40;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;88,8905431246002;19
4648300;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;141,724507597599;19
4648301;1;1;1;90;2; ;1;3;2; ;1;8;2; ;2; ;2; ;2; ;2; ;1;1;1;06;19;122,809909650858;19
4648301;1;2;1;90;2; ;1;14;2; ;1;8;2; ;2; ;2; ;2; ;2; ;1;1;1;06;19;122,809909650858;19
4648302;1;1;1;90;2; ;1;20;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;98,3067449935906;19
4648302;1;2;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;98,3067449935906;19
4648302;1;3;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;98,3067449935906;19
4648303;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;138,168702896297;19
4648303;1;2;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;138,168702896297;19
4648304;1;1;1;90;2; ;2; ;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;131,689867840677;19
4648304;1;2;1;90;2; ;1;7;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;131,689867840677;19
4648305;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;1;8;2; ;2; ;2; ;1;06;19;132,272757267672;19
4648305;1;2;1;90;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;132,272757267672;19
4648306;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;119,810037276483;19
4648306;1;2;1;90;2; ;1;40;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;119,810037276483;19
4648306;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;119,810037276483;19
4648306;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;119,810037276483;19
4648306;1;5;1;90;2; ;1;25;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;119,810037276483;19
4648307;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;138,713537936338;19
4648307;1;2;1;90;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;138,713537936338;19
4648307;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;138,713537936338;19
4648308;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;85,3359477745642;19
4648308;1;2;1;90;2; ;1;20;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;85,3359477745642;19
4648309;1;1;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;96,0021525272042;19
4648309;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;96,0021525272042;19
4648310;1;1;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;107,213660283478;19
4648311;1;1;1;90;2; ;1;21;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;100,734825227857;19
4648313;1;1;1;90;2; ;1;3;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;117,564389054547;19
4648313;1;2;1;90;2; ;1;14;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;117,564389054547;19
4648314;1;1;1;90;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;5;1;06;19;108,460101850573;19
4648314;1;2;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;108,460101850573;19
4648315;1;1;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;1;1;06;19;142,250976898441;19
4648315;1;2;1;90;2; ;1;2;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;142,250976898441;19
4648315;1;3;1;90;2; ;1;30;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;142,250976898441;19
4648315;1;4;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;142,250976898441;19
4648315;1;5;1;90;2; ;1;35;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;142,250976898441;19
4648315;1;6;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;142,250976898441;19
4648318;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;99,5579572285063;19
4648351;1;1;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;211,049198752635;20
4648351;1;2;1;90;2; ;1;10;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;211,049198752635;20
4648352;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;23;93,7648861401595;23
4648352;1;2;1;90;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;23;93,7648861401595;23
4648352;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;23;93,7648861401595;23
4648352;1;4;1;90;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;23;93,7648861401595;23
4648353;1;1;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;23;122,278684107003;23
4648353;1;2;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;23;122,278684107003;23
4648354;1;1;1;90;2; ;1;34;2; ;1;25;2; ;2; ;2; ;2; ;2; ;2; ;1;06;23;172,216926815878;23
4648354;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;23;172,216926815878;23
4648355;1;1;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;23;167,783326275536;23
4648355;1;2;1;90;2; ;1;38;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;23;167,783326275536;23
4648355;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;23;167,783326275536;23
4648356;1;1;1;90;2; ;1;28;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;1;06;23;151,98284354114;23
4648356;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;23;151,98284354114;23
4648356;1;3;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;23;151,98284354114;23
4648356;1;6;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;23;151,98284354114;23
4648356;1;7;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;23;151,98284354114;23
4648357;1;1;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;23;132,295843688647;23
4648357;1;4;1;90;2; ;1;16;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;23;132,295843688647;23
4648358;1;1;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;23;228,981350802579;23
4648358;1;2;1;90;2; ;1;31;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;23;228,981350802579;23
4648358;1;3;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;23;228,981350802579;23
4648358;1;4;1;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;23;228,981350802579;23
4648359;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;23;145,666679311661;23
4648359;1;2;1;90;2; ;1;12;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;1;06;23;145,666679311661;23
4648360;1;1;1;90;2; ;1;34;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;23;155,897438569098;23
4648360;1;2;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;23;155,897438569098;23
4648360;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;23;155,897438569098;23
4648360;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;23;155,897438569098;23
4648361;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;23;141,885699855089;23
4648361;1;2;1;90;2; ;1;16;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;1;06;23;141,885699855089;23
4648361;1;3;1;90;2; ;2; ;2; ;1;16;2; ;2; ;2; ;2; ;2; ;2; ;1;06;23;141,885699855089;23
4648362;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;23;161,449509469911;23
4648362;1;2;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;23;161,449509469911;23
4648362;1;3;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;23;161,449509469911;23
4648363;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;23;194,476892081504;23
4648363;1;2;1;90;2; ;1;40;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;23;194,476892081504;23
4648364;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;23;178,193723702274;23
4648364;1;2;1;90;2; ;1;27;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;23;178,193723702274;23
4648364;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;23;178,193723702274;23
4648365;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;23;123,625117145397;23
4648365;1;2;1;90;2; ;1;40;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;23;123,625117145397;23
4648365;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;23;123,625117145397;23
4648366;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;23;150,973949044489;23
4648366;1;2;1;90;2; ;1;34;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;23;150,973949044489;23
4648367;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;23;137,974394401148;23
4648367;1;2;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;23;137,974394401148;23
4648368;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;23;214,566910548143;23
4648368;1;2;1;90;2; ;1;32;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;1;06;23;214,566910548143;23
4648368;1;3;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;23;214,566910548143;23
4648368;1;4;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;23;214,566910548143;23
4648369;1;1;1;90;2; ;1;30;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;1;06;23;202,179098790943;23
4648369;1;2;1;90;2; ;1;5;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;1;06;23;202,179098790943;23
4648369;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;23;202,179098790943;23
4648370;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;23;112,649218498995;23
