DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S2;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S20;P5210S21;P5210S22;P5210S24;P5220;P5220S1;P6008;P6007;P6007S1;HOGAR;P4000;P4010;P4020;P4030S1;P4030S1A1;P4030S2;P4030S3;P4030S4;P4030S4A1;P4030S5;P4040;REGIS;clase;MES;DPTO;fex_c_2011
4653992;1;3;2;2;1;1;1;5;5;3; ; ; ; ;80000;2;2;2;1;2;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;6;2; ;1;1;1;2;1;1;2;2;1;3;1;2;01;2;06;08;2109,41953520173
4653993;1;3;2;2;1;1;1;1;5;4; ; ; ;80000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;5;2; ;1;1;1;2;1;1;2;2;1;3;1;2;01;2;06;08;3233,26074900031
4653994;1;3;2;2;1;1;1;1;3;1; ; ;15000000;100000; ;2;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;4;2; ;1;1;1;2;1;1;1;2;1;3;1;2;01;2;06;08;4914,2224183147
4653995;1;3;2;2;1;1;1;1;1;1; ; ;10000000;200000; ;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;1;2;2;2;1;2;4;2; ;1;1;1;4;1;1;2;2;1;3;1;2;01;2;06;08;4469,27014945
4653996;1;3;2;2;1;1;1;1;3;1; ; ;20000000;250000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;1;1;2;1;2;2;1;1;3;2; ;1;1;1;4;1;1;1;2;1;3;1;2;01;2;06;08;2665,64459962603
4653997;1;3;1;2;1;1;1;1;3;3; ; ; ; ;300000;2;1;2;1;1;1;1;1;2;2;1;2;2;1;2;2;1;2;1;2;2;1;2;3;2; ;1;1;1;2;1;2;1;2;1;3;1;1;01;2;06;08;5293,33253902517
4653998;1;4;2;2;1;1;1;1;3;4; ; ; ;100000; ;2;1;2;1;1;1;1;1;2;2;1;1;2;2;2;2;1;1;1;2;2;1;2;4;2; ;1;1;1;4;1;1;1;2;1;3;1;2;01;2;06;08;4368,56129777534
4653999;1;4;1;2;1;1;1;1;3;1; ; ;35000000;120000; ;2;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;2;2; ;1;1;1;2;1;1;1;2;1;3;1;2;01;2;06;08;2381,8365249389
4654000;1;6;4;2;1;1;1;1;3;1; ; ;98;200000; ;2;2;2;1;1;1;1;1;2;2;1;2;2;1;2;2;1;2;2;2;2;1;2;9;2; ;1;1;1;2;1;1;1;2;1;3;1;2;01;2;06;08;5855,61920596806
4654001;1;4;2;2;1;1;1;1;3;1; ; ;40000000;200000; ;2;1;2;1;1;1;1;2;1;2;1;1;1;2;2;2;1;2;2;2;2;1;3;3;2; ;1;1;1;4;1;1;1;2;1;3;1;2;01;2;06;08;2672,92347308357
4654002;1;3;2;2;1;1;1;1;3;1; ; ;98;100000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;8;2; ;1;1;1;2;1;1;1;2;1;3;1;2;01;2;06;08;3293,94970159942
4654003;1;2;1;2;1;1;1;1;3;1; ; ;98;80000; ;2;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;2;4;2; ;1;1;1;4;1;1;1;1;1;3;1;2;01;2;06;08;4556,05722423217
4654004;1;3;2;2;1;1;1;1;3;4; ; ; ;120000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2; ;7;2; ;1;1;1;2;1;1;1;2;1;3;1;2;01;2;06;08;3529,5505433721
4654005;1;4;2;2;1;1;1;1;3;1; ; ;98;250000; ;2;1;2;1;1;1;1;2;1;2;1;1;1;2;2;1;1;2;2;2;2;1;1;2;2; ;1;1;1;4;1;1;1;2;1;3;1;2;01;2;06;08;5009,52446433803
4654006;1;4;1;2;1;1;1;1;3;1; ; ;98;150000; ;2;1;2;2;1;1;1;2;2;2;1;2;1;2;2;1;1;2;2;2;2;1;1;3;2; ;1;1;1;4;1;1;1;2;1;3;1;2;01;2;06;08;4171,54029787037
4654007;1;3;1;2;1;1;1;1;3;4; ; ; ;100000; ;2;2;2;2;2;2;1;2;2;2;1;1;2;2;2;2;1;1;2;2;2;1;1;1;2; ;1;1;1;2;1;1;1;2;1;3;1;2;01;2;06;08;4445,92494093497
4654010;1;3;2;2;1;1;1;1;3;1; ; ;10000000;100000; ;2;2;2;2;2;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;2;4;2; ;1;1;1;4;1;1;1;2;1;3;1;2;01;2;06;08;3684,44245202771
4654054;1;4;1;6; ;4;9;1;3;1; ; ;20000000;80000; ;2;2;2;1;1;2;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;1;2;2; ;1;1;4;2;1;1;1;2;2; ;2; ;01;2;06;13;4529,25572585656
4654055;1;3;2;2;1;4;4;1;3;4; ; ; ;98; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;2;1;1;2;2;1;1;8;2; ;1;1;4;1;1;1;1;2;2; ;2; ;01;2;06;13;6831,45917255407
4654056;1;3;2;6; ;4;5;4;3;1; ; ;2000000;20000; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;2;3;2; ;1;1;4;2;1;0;1;2;2; ;2; ;01;2;06;13;4796,841069142
4654057;1;3;2;2;1;4;4;1;3;1; ; ;7000000;30000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;7;2; ;1;1;4;2;1;1;1;2;2; ;2; ;01;2;06;13;5690,9079939469
4654058;1;4;3;6; ;4;5;1;3;1; ; ;4000000;40000; ;2;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;2;5;2; ;1;1;4;2;1;1;1;2;2; ;2; ;01;2;06;13;3961,65782975924
4654059;1;3;2;6; ;4;4;5;5;4; ; ; ;70000; ;2;1;2;1;2;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;9;2; ;1;1;2;1;1;1;1;2;2; ;2; ;01;2;06;13;5993,87601093183
4654060;1;3;2;6; ;4;5;1;3;4; ; ; ;40000; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;5;2; ;1;1;1;2;1;1;1;2;2; ;2; ;01;2;06;13;2961,91023475728
4654061;1;2;1;6; ;4;5;5;5;3; ; ; ; ;50000;2;2;2;1;2;1;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2;4;2; ;1;1;5;1;1;1;2;2;2; ;2; ;01;2;06;13;6604,60119803475
4654135;1;4;2;2;1;1;3;1;4;4; ; ; ;300000; ;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;3;3;2; ;1;1;1;2;1;9;2;2;1;3;2; ;01;2;06;13;4796,841069142
4654136;1;3;1;2;1;1;9;1;4;4; ; ; ;200000; ;2;1;2;1;1;2;1;1;2;2;1;1;2;2;2;2;1;1;2;2;2;1;2;2;2; ;1;1;1;4;1;9;2;2;1;3;2; ;01;2;06;13;3739,53282359608
4654137;1;5;2;2;1;4;3;1;4;4; ; ; ;450000; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;5;2; ;1;1;1;4;1;9;2;2;2; ;2; ;01;2;06;13;5584,35803095624
4654138;1;3;1;2;1;1;9;1;4;4; ; ; ;300000; ;2;1;2;1;1;1;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;2;2;2; ;1;1;1;4;1;9;2;2;1;3;2; ;01;2;06;13;2806,62351507739
4654139;1;2;1;2;1;1;3;1;4;3; ; ; ; ;280000;2;2;2;1;2;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;2;2; ;1;1;1;2;1;4;2;2;1;1;2; ;01;2;06;13;3739,53282359608
4654140;1;2;2;2;1;1;9;1;4;4; ; ; ;300000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2;6;2; ;1;1;1;4;1;9;2;2;1;2;1;2;01;2;06;13;6248,47232213751
4654141;1;3;2;2;1;1;10;1;4;4; ; ; ;200000; ;2;2;2;1;1;2;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;2;4;2; ;1;1;1;2;1;9;2;2;1;3;2; ;01;2;06;13;5460,95536032327
4654160;1;3;2;1;1;1;1;1;3;1; ; ;50000000;300000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;3;2; ;1;1;1;4;1;1;1;1;1;3;1;1;01;2;06;13;825,487827929187
4654161;1;3;1;2;1;1;1;1;3;3; ; ; ; ;450000;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;3;2; ;1;1;1;2;1;1;1;2;1;2;1;1;01;2;06;13;1310,40216481456
4654162;1;3;1;1;1;1;1;1;3;1; ; ;98;300000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;1;2;2;1;2;2;2;2;1;2;2;2; ;1;1;1;2;1;1;1;1;1;3;1;2;01;2;06;13;667,440378191508
4654163;1;3;2;1;1;1;1;1;3;1; ; ;70000000;400000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;3;3;2; ;1;1;1;4;1;1;1;1;1;3;1;1;01;2;06;13;1288,04973816786
4654164;1;3;1;1;1;1;1;1;3;1; ; ;100000000;400000; ;2;1;1;1;1;1;1;2;1;2;1;2;1;1;2;1;1;1;1;2;2;1;2;2;2; ;1;1;1;4;1;1;1;1;1;3;1;2;01;2;06;13;1198,25016746043
4654165;1;3;1;1;1;1;1;1;3;4; ; ; ;500000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;2;3;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;2;06;13;1706,7259337034
4654166;1;4;2;1;1;1;1;1;3;1; ; ;30000000;450000; ;2;1;2;1;1;1;1;2;1;2;1;1;1;1;2;1;1;1;2;2;2;1;2;3;2; ;1;2;1;4;1;1;1;1;1;3;1;2;01;2;06;13;1319,91497546526
4654167;1;3;1;1;1;1;1;1;3;1; ; ;30000000;400000; ;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;1;2;2;1;2;2;2; ;1;2;1;2;1;1;1;1;1;3;1;2;01;2;06;13;1585,06112569856
4654168;1;4;3;1;1;1;1;1;3;1; ; ;50000000;400000; ;2;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;3;4;2; ;1;1;1;4;1;1;1;1;1;3;1;2;01;2;06;13;1377,84930887529
4654169;1;2;1;1;1;1;1;1;4;4; ; ; ;300000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;4;2; ;1;2;1;2;1;1;2;1;1;3;1;2;01;2;06;13;1215,87278948187
4654170;1;3;2;1;1;1;1;1;3;1; ; ;70000000;350000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;2;1;2;6;2; ;1;2;1;4;1;1;1;1;1;3;1;2;01;2;06;13;1313,38382809256
4654171;1;2;1;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2; ;2;2; ;1;2;1;4;1;1;1;1;1;3;1;2;01;2;06;13;1585,06112569856
4654205;1;4;3;2;1;3;1;5;5;1; ; ;8000000;100000; ;2;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;1;2;2;1;3;3;2; ;1;1;1;2;1;1;2;2;2; ;1;2;01;2;06;13;1758,09298072497
4654206;1;2;1;2;2;4;1;5;5;1; ; ;5000000;50000; ;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;3;2; ;1;1;1;2;1;1;2;2;2; ;1;2;01;2;06;13;2174,40299295136
4654207;1;4;1;6; ;4;1;5;5;4; ; ; ;50000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;2;2; ;1;1;1;4;1;1;2;2;2; ;1;2;01;2;06;13;3091,81109800648
4654207;2;2;2;6; ;4;1;5;5;4; ; ; ;70000; ;2;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;1;2;2;1;2;3;2; ;2;1;1;4;1;1;2;2;2; ;1;2;01;2;06;13;3091,81109800648
4654208;1;3;1;6; ;4;1;5;5;1; ; ;10000000;100000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2; ;1;2; ;1;1;1;2;1;1;2;2;2; ;1;2;01;2;06;13;3194,15055448611
4654209;1;3;1;6; ;4;1;5;5;4; ; ; ;30000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2; ;2;2; ;1;1;1;2;1;1;2;2;2; ;1;2;01;2;06;13;1985,13856814594
4654210;1;2;1;6; ;4;1;5;5;1; ; ;2000000;100000; ;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;1;3;2; ;1;1;5;1;1;1;2;2;2; ;1;2;01;2;06;13;2233,28112749907
4654211;1;2;1;2;1;4;1;5;5;1; ; ;5000000;200000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2; ;1;2; ;1;1;4;1;1;1;2;2;2; ;1;2;01;2;06;13;3194,15055448611
4654213;1;3;2;2;1;3;1;5;4;1; ; ;15000000;100000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;2;2; ;1;1;1;4;1;1;2;2;2; ;1;2;01;2;06;13;2496,43839991519
4654214;1;2;1;6; ;3;1;3;4;4; ; ; ;60000; ;2;2;2;1;1;1;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;1;2;2; ;1;1;1;2;1;0;2;2;2; ;1;2;01;2;06;13;3156,28972624164
4654216;1;3;2;2;1;3;1;1;1;1; ; ;20000000;100000; ;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;3;2; ;1;1;1;4;1;1;2;2;2; ;1;2;01;2;06;13;2006,15587444918
4654218;1;4;1;2;1;3;1;1;1;1; ; ;3000000;80000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2; ;1;1;1;2;1;1;2;2;2; ;1;2;01;2;06;13;3705,45038625536
4654219;1;3;1;2;1;3;1;5;1;4; ; ; ;25000; ;2;2;2;1;1;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2; ;1;1;4;1;1;1;2;2;2; ;1;2;01;2;06;13;2307,17397510977
4654220;1;4;2;2;1;3;1;1;4;1; ; ;30000000;150000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;1;1;2;2;1;2;4;2; ;1;1;1;4;1;1;2;2;2; ;1;2;01;2;06;13;3946,49615385116
4654221;1;2;2;6; ;4;1;5;5;1; ; ;5000000;50000; ;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;6;2; ;1;1;1;2;1;1;2;2;2; ;1;2;01;2;06;13;2623,58305375566
4654222;1;1;1;6; ;4;9;5;5;1; ; ;300000;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2; ;1;1;7;1;1;0;2;2;2; ;2; ;01;2;06;13;3203,56477386166
4654224;1;2;1;6; ;4;1;5;5;1; ; ;5000000;40000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2; ;1;2; ;1;1;4;1;1;0;2;2;2; ;1;2;01;2;06;13;3705,45038625536
4654225;1;2;1;6; ;4;1;5;1;1; ; ;2000000;30000; ;2;2;2;1;1;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;2;2; ;1;1;4;1;1;1;2;2;2; ;1;2;01;2;06;13;2776,90526824493
4654226;1;2;2;2;1;4;1;4;1;1; ; ;6000000;100000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;4;1;1;0;2;2;2; ;1;2;01;2;06;13;3383,41497929153
4654227;1;3;2;2;1;2;6;4;4;1; ; ;6000000;50000; ;2;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;3;1;1;1;1;1;4;1;1;2;2;2; ;2; ;01;2;06;13;3684,8991539245
4654229;1;3;2;2;1;3;2;5;5;1; ; ;10000000;100000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;2;2; ;1;1;1;1;1;1;2;2;2; ;2; ;01;2;06;13;2543,71344753521
4654230;1;3;2;2;1;2;6;1;1;1; ; ;4000000;50000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;3;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;06;13;2174,40299295136
4654231;1;2;2;2;1;3;2;5;5;1; ; ;5000000;50000; ;2;1;2;2;1;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;2;2; ;1;1;4;1;1;1;2;2;2; ;2; ;01;2;06;13;3287,50043591058
4654232;1;3;2;2;1;4;1;5;5;4; ; ; ;50000; ;2;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;3;2; ;1;1;4;1;1;1;2;2;2; ;1;2;01;2;06;13;2221,67804057138
4654233;1;3;2;2;2;3;2;5;5;4; ; ; ;70000; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2; ;3;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;06;13;4274,06808008285
4654234;1;3;2;2;1;3;2;5;5;4; ; ; ;100000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;3;6;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;06;13;3187,69445241279
4654236;1;3;3;2;1;2;2;4;1;1; ; ;1000000;150000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;2;6;2; ;1;1;4;2;1;1;2;2;2; ;2; ;01;2;06;13;3123,27979859723
4654238;1;3;2;2;1;2;2;5;5;1; ; ;98;50000; ;2;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;5;2; ;1;1;1;2;1;0;2;2;2; ;2; ;01;2;06;13;4099,09996422767
4654315;1;4;3;2;1;4;1;1;4;4; ; ; ;200000; ;2;1;1;2;2;1;1;1;2;2;1;2;2;2;2;2;2;1;2;2;2;1;3;4;2; ;1;1;1;2;1;2;2;2;2; ;1;1;01;2;06;15;2408,88121530521
4654316;1;4;3;2;1;4;1;1;5;1; ; ;98;98; ;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;5;2; ;1;1;1;2;1;2;2;2;2; ;1;2;01;2;06;15;1023,56373475316
4654317;1;2;1;3;1;1;1;1;5;4; ; ; ;100000; ;2;1;2;1;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;4;2; ;1;1;1;2;1;2;2;2;1;3;1;1;01;2;06;15;2009,26839609777
4654318;1;4;2;2;1;1;1;1;4;1; ; ;98;350000; ;2;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;1;1;2;2;1;2;2;2; ;1;1;1;2;1;2;2;2;1;3;1;1;01;2;06;15;1106,83623738668
4654319;1;5;4;2;1;4;1;1;5;1; ; ;98;350000; ;2;1;2;2;1;1;2;2;2;1;1;2;1;2;2;2;2;2;2;2;2;1;4;7;2; ;1;1;1;4;1;2;2;2;2; ;1;2;01;2;06;15;905,053325832279
4654320;1;2;2;2;1;1;1;1;4;3; ; ; ; ;300000;2;1;2;1;1;1;1;2;2;1;1;2;1;2;2;2;2;2;2;2;2;1;2;4;2; ;1;1;1;4;1;2;2;2;1;3;1;1;01;2;06;15;1753,35294094303
4654321;1;4;2;2;1;1;1;1;4;1; ; ;98;300000; ;2;1;1;2;1;1;1;1;2;2;1;2;1;1;2;2;2;1;2;2;2;1;2;3;2; ;1;1;1;4;1;2;2;2;1;3;1;1;01;2;06;15;1091,06159911677
4654322;1;4;1;2;1;4;1;1;5;2; ;550000;100000000;100000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;2;2;2; ;1;1;1;4;1;2;2;2;2; ;1;2;01;2;06;15;905,053325832279
4654323;1;2;1;2;1;4;1;1;4;4; ; ; ;400000; ;2;2;2;1;1;1;1;1;2;1;1;1;1;2;2;2;2;1;2;1;2;1;2;2;2; ;1;1;1;4;1;2;2;2;2; ;1;2;01;2;06;15;1106,83623738668
4654324;1;3;2;2;1;1;2;1;4;2; ;98;50000000;400000; ;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;2;2;1;2;4;2; ;1;1;1;2;1;2;2;2;1;3;1;1;01;2;06;15;2009,26839609777
4654325;1;1;1;2;1;4;1;1;5;3; ; ; ; ;50000;2;1;2;2;1;1;1;1;2;1;1;2;1;2;2;2;2;2;1;2;2;1;2;3;2; ;1;1;1;2;1;2;2;2;2; ;1;2;01;2;06;15;1358,2459071385
4654326;1;3;2;2;1;1;1;1;4;1; ; ;98;98; ;2;2;2;1;1;1;1;1;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;2;2; ;1;1;1;2;1;2;2;2;1;3;1;1;01;2;06;15;905,053325832279
4654327;1;2;1;2;1;1;1;1;4;1; ; ;50000000;350000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;3;2; ;1;1;1;2;1;2;2;2;1;3;1;1;01;2;06;15;1358,2459071385
4654328;1;1;1;2;1;1;1;1;4;4; ; ; ;150000; ;2;2;2;2;2;2;1;2;2;2;1;1;2;2;2;2;2;1;2;2;2;1;1;1;2; ;1;1;1;2;1;2;2;2;1;3;1;1;01;2;06;15;2038,98114404916
4654329;1;3;3;2;1;1;1;1;4;1; ; ;60000000;130000; ;2;1;2;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;3;3;2; ;1;1;1;4;1;2;2;2;1;3;1;1;01;2;06;15;1346,97705427151
4654330;1;2;2;2;1;1;1;1;5;4; ; ; ;180000; ;2;2;1;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;1;2;2;1;2;3;2; ;1;1;1;4;1;2;2;2;1;3;1;1;01;2;06;15;2685,49784760551
4654331;1;3;1;2;1;1;1;1;4;1; ; ;50000000;300000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;1;1;4;1;2;2;2;1;3;1;1;01;2;06;15;966,36754015092
4654332;1;4;3;2;1;1;1;1;4;1; ; ;98;250000; ;2;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;1;2;1;2;1;2;3;2; ;1;1;1;4;1;2;2;2;1;3;1;1;01;2;06;15;1615,89317651497
4654333;1;2;1;2;1;1;1;1;5;3; ; ; ; ;150000;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;1;1;4;1;2;2;2;1;3;1;1;01;2;06;15;966,36754015092
4654334;1;3;3;2;1;1;1;1;5;4; ; ; ;350000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;3;4;2; ;1;1;1;2;1;2;2;2;1;3;1;1;01;2;06;15;2152,96576015047
4654335;1;4;2;2;1;4;1;1;5;1; ; ;98;50000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;1;2;1;2;4;2; ;1;1;1;4;1;2;2;2;2; ;1;2;01;2;06;15;1753,35294094303
4654336;1;5;4;2;1;4;1;1;5;1; ; ;98;100000; ;2;2;2;1;1;1;2;2;2;2;1;2;1;2;2;2;2;1;1;2;2;1;3;6;2; ;1;1;1;2;1;2;2;2;2; ;1;2;01;2;06;15;2455,74852799999
4654337;1;4;3;2;1;4;1;2;5;1; ; ;98;350000; ;2;1;1;2;1;1;2;2;2;1;1;2;1;2;2;2;2;2;1;2;2;1;3;4;2; ;1;1;1;4;1;2;2;2;2; ;1;2;01;2;06;15;2011,0002103195
4654338;1;4;3;2;1;4;1;1;5;1; ; ;100000000;250000; ;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;3;3;2; ;1;1;1;4;1;2;2;2;2; ;1;2;01;2;06;15;1590,34906634005
4654339;1;4;2;2;1;4;1;1;5;1; ; ;98;350000; ;2;1;2;1;1;1;1;2;2;1;1;2;2;2;2;2;2;1;2;2;2;1;2;3;2; ;1;1;1;2;1;2;2;2;2; ;1;2;01;2;06;15;1013,2348528457
4654340;1;3;3;2;1;4;1;1;5;4; ; ; ;98; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;6;2; ;1;1;3;1;1;2;2;2;2; ;1;2;01;2;06;15;1674,58622371242
4654341;1;1;1;2;1;4;1;5;6;4; ; ; ;120000; ;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;4;1;1;1;1;5;2;1;2;2;2;2; ;1;2;01;2;06;15;2289,45084284145
4654344;1;3;2;2;1;4;1;1;5;1; ; ;98;100000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;1;3;4;2; ;1;1;1;2;1;2;2;2;2; ;1;2;01;2;06;15;905,053325832279
4654345;1;4;3;3;1;4;1;1;5;3; ; ; ; ;100000;2;1;2;2;1;1;1;2;2;1;1;2;1;2;2;2;2;2;1;2;2;1;4;7;2; ;1;1;1;2;1;2;2;2;2; ;1;1;01;2;06;15;1004,56042966631
4654346;1;3;1;2;1;4;2;1;4;1; ; ;40000000;60000; ;2;1;2;1;1;1;1;1;2;1;1;2;1;1;2;2;2;2;2;2;2;1;1;1;2; ;1;1;1;2;1;2;2;2;2; ;2; ;01;2;06;15;1628,09947197473
4654347;1;2;1;2;1;4;1;1;5;1; ; ;99;99; ;2;1;2;2;1;1;1;2;2;1;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2; ;1;1;1;2;1;2;2;2;2; ;1;1;01;2;06;15;966,36754015092
4654348;1;4;2;2;1;4;1;1;5;1; ; ;98;98; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;3;3;2; ;1;1;1;4;1;2;2;2;2; ;1;2;01;2;06;15;1346,97705427151
4654349;1;3;2;2;1;4;2;1;5;1; ; ;98;100000; ;2;2;2;2;1;1;1;2;2;1;1;2;1;2;2;2;2;2;1;1;2;1;2;3;2; ;1;1;1;4;1;2;2;2;2; ;2; ;01;2;06;15;1757,85872634595
4654350;1;4;3;2;1;4;1;1;4;1; ; ;98;200000; ;2;1;2;2;2;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;4;4;2; ;1;1;1;4;1;2;2;2;2; ;1;1;01;2;06;15;2319,19830157039
4654351;1;3;1;2;1;4;6;1;4;1; ; ;98;100000; ;2;1;2;1;1;1;1;2;2;1;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2; ;1;1;1;4;1;2;2;2;2; ;2; ;01;2;06;15;966,36754015092
