DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;DPTO;fex_c_2011
4648433;1;2;1;80;23;1;1;4;5; ;2; ; ;10; ;3; ;2; ;2; ;600000;3;1;06;23;115,631613560691
4648434;1;3;1;80;23;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;23;207,966335709112
4648434;1;5;1;80;23;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;23;207,966335709112
4648436;1;4;1;80;23;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;23;171,593148863243
4648438;1;3;1;80;23;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;23;178,193723702274
4648439;1;1;1;80;23;1;1;4;4; ;2; ; ;4; ;2; ;2; ;2; ;400000;2;1;06;23;166,82684150822
4648440;1;4;1;80;23;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;23;214,566910548143
4648443;1;1;1;80;23;1;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;23;145,205633458529
4648445;1;1;1;80;23;1;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;23;142,40799494149
4648493;1;2;1;80;27;1;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;27;129,257413997632
4648493;1;3;1;80;27;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;27;129,257413997632
4648493;1;4;1;80;27;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;27;129,257413997632
4648493;1;5;1;80;27;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;27;129,257413997632
4648496;1;2;1;80;27;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;27;32,3143534994081
4648498;1;1;1;80;27;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;27;32,3143534994081
4648498;1;2;1;80;27;1;1;3;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;27;32,3143534994081
4648499;1;1;1;80;27;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;27;53,6534098396768
4648499;1;2;1;80;27;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;27;53,6534098396768
4648501;1;2;1;80;27;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;27;99,6767165549688
4648501;1;4;1;80;27;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;27;99,6767165549688
4648501;1;5;1;80;27;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;27;99,6767165549688
4648501;1;6;1;80;27;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;27;99,6767165549688
4648502;1;2;1;80;27;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;27;32,3143534994081
4648506;1;1;1;80;27;1;1;2;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;06;27;32,3143534994081
4648506;1;2;1;80;27;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;27;32,3143534994081
4648507;1;1;1;80;27;1;1;2;6; ;2; ; ;5; ;2; ;2; ; ; ; ;2;1;06;27;36,1058007125426
4648508;1;5;1;80;27;1;1;1;2; ;2; ; ;2; ;2; ;2; ;2; ;400000;2;1;06;27;32,3143534994081
4648509;1;3;1;80;27;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;27;123,698596093364
4648510;1;2;1;80;27;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;27;32,3143534994081
4648511;1;3;1;80;27;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;27;129,257413997632
4648511;1;6;1;80;27;1;1;1;6; ;2; ; ;1; ;2; ;2; ;2; ;200000;2;1;06;27;129,257413997632
4648512;1;3;1;80;27;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;27;32,3143534994081
4648512;1;4;1;80;27;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;27;32,3143534994081
4648513;1;1;1;80;27;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;27;89,7315769756955
4648514;1;3;1;80;27;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;27;35,480741326566
4648515;1;2;1;80;27;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;27;46,6712096358511
4648517;1;2;1;80;27;1;1;4;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;06;27;48,9866621461892
4648517;1;4;1;80;27;1;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ;98;2;1;06;27;48,9866621461892
4648519;1;1;1;80;27;1;1;4;8; ;1; ;4;4; ;2; ;2; ;1;42;781242;2;1;06;27;42,9990034021045
4648519;1;3;1;80;27;1;1;1;8; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;06;27;42,9990034021045
4648519;1;4;1;80;27;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;27;42,9990034021045
4648520;1;1;1;80;27;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;27;66,9441595091544
4648521;1;1;1;80;27;1;1;1;8; ;1; ;1;4; ;2; ;2; ;1;48;782000;2;1;06;27;32,3143534994081
4648521;1;4;1;80;27;1;1;4;9;LA EDAD;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;27;32,3143534994081
4648524;1;1;1;80;27;1;1;4;8; ;1; ;4;1; ;2; ;2; ; ; ; ;2;1;06;27;32,3143534994081
4648525;1;4;1;80;27;1;2; ; ; ; ;1;1;2; ;2; ;2; ;2; ;800000;2;1;06;27;78,6402595768888
4648525;1;5;1;80;27;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;40;900000;2;1;06;27;78,6402595768888
4648526;1;3;1;80;27;1;1;2;8; ;1; ;1;1; ;2; ;2; ;1;40;800000;2;1;06;27;32,3143534994081
4648527;1;1;1;80;27;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;27;32,3143534994081
4648527;1;4;1;80;27;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;27;32,3143534994081
4648529;1;2;1;80;27;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;27;43,5473393567356
4648529;1;4;1;80;27;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;27;43,5473393567356
4648533;1;4;1;80;27;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;27;32,3143534994081
4648535;1;3;1;80;27;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;27;99,1732912643383
4648539;1;4;1;80;27;1;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;06;27;32,3143534994081
4648540;1;5;1;80;27;1;1;4;9;POR LA EDAD;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;27;42,1892029792457
4648541;1;5;1;80;27;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;27;32,3143534994081
4648544;1;1;1;80;27;1;1;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;06;27;32,3143534994081
4648544;1;2;1;80;27;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;27;32,3143534994081
4648546;1;2;1;80;27;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;27;129,257413997632
4648546;1;3;1;80;27;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;27;129,257413997632
4648546;1;4;1;80;27;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;27;129,257413997632
4648547;1;1;1;80;27;1;1;3;8; ;2; ; ;1; ;2; ;2; ;1;40;1000000;2;1;06;27;97,0977671043689
4648547;1;3;1;80;27;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;27;97,0977671043689
4648548;1;3;1;80;27;1;1;2;2; ;2; ; ;2; ;2; ;2; ;2; ;98;2;1;06;27;53,9606763331789
4648549;1;1;1;80;27;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;27;46,6712096358511
4648549;1;2;1;80;27;1;1;3;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;27;46,6712096358511
4648552;1;2;1;80;27;1;1;4;8; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;27;46,6712096358511
4648555;1;4;1;80;27;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;27;129,257413997632
4648555;1;5;1;80;27;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;27;129,257413997632
4648556;1;2;1;80;27;1;1;4;8; ;1; ;4;5; ;2; ;2; ; ; ; ;2;1;06;27;41,1835610562813
4648556;1;3;1;80;27;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;27;41,1835610562813
4648557;1;3;1;80;27;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;27;32,3143534994081
4648557;1;4;1;80;27;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;27;32,3143534994081
4648558;1;2;1;80;27;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;27;50,3447985236791
4648558;1;3;1;80;27;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;27;50,3447985236791
4648559;1;1;1;80;27;1;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;27;69,5680196237549
4648562;1;5;1;80;27;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;27;71,8067487027475
4648564;1;3;1;80;27;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;27;129,257413997632
4648565;1;2;1;80;27;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;27;32,3143534994081
4648566;1;3;1;80;27;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;27;32,3143534994081
4648566;1;4;1;80;27;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;27;32,3143534994081
4648566;1;8;1;80;27;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;27;32,3143534994081
4648567;1;3;1;80;27;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;27;32,3143534994081
4648567;1;4;1;80;27;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;27;32,3143534994081
4648569;1;1;1;80;27;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;27;32,3143534994081
4648569;1;4;1;80;27;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;27;32,3143534994081
4648569;1;7;1;80;27;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;27;32,3143534994081
4648570;1;3;1;80;27;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;27;65,6343489217806
4648572;1;2;1;80;27;1;2; ; ; ; ;1;2;1; ;2; ;2; ;1;48;1600000;2;1;06;27;74,5073322486935
4648573;1;2;1;80;27;1;1;2;8; ;2; ; ;1; ;2; ;2; ;1;40;1000000;2;1;06;27;67,1593306593
4648573;1;3;1;80;27;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;48;500000;2;1;06;27;67,1593306593
4648573;1;5;1;80;27;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;27;67,1593306593
4648574;1;2;1;80;27;1;1;2;8; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;06;27;72,4318080887241
4648575;1;1;1;80;27;1;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;27;32,3143534994081
4648578;1;5;1;80;27;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;27;81,8082167062675
4648580;1;3;1;80;27;1;2; ; ; ; ;1;2;2; ;2; ;2; ; ; ; ;2;1;06;27;100,406378420367
4648636;1;2;1;80;41;1;1;3;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;41;142,775695768877
4648636;1;7;1;80;41;1;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;41;142,775695768877
4648639;1;2;1;80;41;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;41;127,038423800634
4648640;1;3;1;80;41;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;41;173,202327807187
4648641;1;1;1;80;41;1;1;1;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;41;132,615661950499
4648641;1;2;1;80;41;1;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;41;132,615661950499
4648642;1;3;1;80;41;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;41;172,244786401489
4648644;1;5;1;80;41;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;41;185,509922586881
4648644;1;6;1;80;41;1;1;4;9;EDAD;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;41;185,509922586881
4648645;1;1;1;80;41;1;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;41;177,221155940519
4648646;1;3;1;80;41;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;41;189,67321994323
4648647;1;3;1;80;41;1;1;2;9;PEREZA;2; ; ;12;EMBARAZO;2; ;2; ; ; ; ;2;1;06;41;157,24131591915
4648648;1;1;1;80;41;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;41;132,872433637135
4648649;1;5;1;80;41;1;1;4;4; ;2; ; ;4; ;2; ;2; ;2; ;781800;2;1;06;41;127,038423800634
4648650;1;1;1;80;41;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;41;132,615661950499
4648651;1;2;1;80;41;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;41;184,169600172839
4648651;1;4;1;80;41;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;41;184,169600172839
4648654;1;2;1;80;41;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;41;131,658120544801
4648658;1;1;1;80;41;1;1;4;9;EDAD;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;41;169,922810363137
4648660;1;1;1;80;41;1;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;41;163,22913283295
4648662;1;3;1;80;41;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;41;186,011064604761
4648663;1;2;1;80;41;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;41;159,844370602932
4648664;1;3;1;80;41;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;41;168,58263106302
4648666;1;2;1;80;41;1;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;41;169,292139012208
4648666;1;3;1;80;41;1;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;41;169,292139012208
4648666;1;4;1;80;41;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;41;169,292139012208
4648667;1;4;1;80;41;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;41;206,595601887868
4648667;1;5;1;80;41;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;41;206,595601887868
4648668;1;1;1;80;41;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;41;123,376268462166
4648668;1;2;1;80;41;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;41;123,376268462166
4648670;1;2;1;80;41;1;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;800000;2;1;06;41;201,750160239404
4648671;1;3;1;80;41;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;41;168,58263106302
4648672;1;3;1;80;41;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;41;151,159107100502
4648672;1;5;1;80;41;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;41;151,159107100502
4648673;1;4;1;80;41;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;41;167,85083456162
4648676;1;3;1;80;41;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;41;181,391367860595
4648677;1;2;1;80;41;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;41;135,898864931527
4648680;1;1;1;80;41;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;41;156,033917390543
4648681;1;1;1;80;41;1;1;3;8; ;2; ; ;9; ;2; ;2; ;1;20;781000;2;1;06;41;155,17410658293
4648683;1;2;1;80;41;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;24;781000;2;1;06;41;160,397419660517
4648683;1;3;1;80;41;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;41;160,397419660517
4648683;1;4;1;80;41;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;41;160,397419660517
4648685;1;3;1;80;41;1;1;1;8; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;06;41;206,595601887868
4648685;1;5;1;80;41;1;2; ; ; ; ;1;1;2; ;2; ;2; ; ; ; ;2;1;06;41;206,595601887868
4648686;1;3;1;80;41;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;41;170,397978291826
4648687;1;1;1;80;41;1;1;3;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;06;41;144,790332844758
4648688;1;1;1;80;41;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;41;166,00893603118
4648688;1;2;1;80;41;1;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;41;166,00893603118
4648689;1;2;1;80;41;1;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;41;175,527989382517
4648690;1;4;1;80;41;1;1;1;4; ;2; ; ;4; ;2; ;2; ;1;48;781000;2;1;06;41;168,813285546541
4648691;1;3;1;80;41;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;41;195,986083245398
4648692;1;1;1;80;41;1;1;4;4; ;1; ;2;4; ;2; ;2; ; ; ; ;2;1;06;41;132,615661950499
4648692;1;2;1;80;41;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;41;132,615661950499
4648694;1;1;1;80;41;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;41;144,790332844758
4648701;1;3;1;80;41;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;41;177,825853202257
4648701;1;4;1;80;41;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;41;177,825853202257
4648702;1;2;1;80;41;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;41;120,093065481137
4648703;1;1;1;80;41;1;1;1;8; ;2; ; ;8; ;1;2;2; ; ; ; ;1;1;06;41;153,701341251485
4648703;1;2;1;80;41;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;41;153,701341251485
4648705;1;1;1;80;41;1;1;1;7; ;2; ; ;8; ;2; ;2; ;1;48;781800;2;1;06;41;144,692602246673
4648705;1;3;1;80;41;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;41;144,692602246673
4648705;1;5;1;80;41;1;1;2;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;06;41;144,692602246673
4648708;1;1;1;80;41;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;41;168,356886158723
4648711;1;2;1;80;41;1;1;1;6; ;2; ; ;1; ;2; ;2; ;1;48;800000;2;1;06;41;239,337930787242
4648711;1;7;1;80;41;1;1;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;41;239,337930787242
4648711;1;8;1;80;41;1;1;1;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;41;239,337930787242
4648712;1;4;1;80;41;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;41;181,739293435696
4648714;1;2;1;80;41;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;41;193,913964329956
4648715;1;1;1;80;41;1;1;4;5; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;06;41;154,44231008153
4648716;1;2;1;80;41;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;41;163,962934318854
4648716;1;3;1;80;41;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;41;163,962934318854
4648718;1;1;1;80;41;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;41;141,50712986373
4648719;1;4;1;80;41;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;41;169,919124826158
4648721;1;1;1;80;41;1;1;2;4; ;2; ; ;4; ;2; ;2; ;2; ;781800;2;1;06;41;144,058536343358
4648722;1;1;1;80;41;1;1;1;4; ;2; ; ;4; ;2; ;2; ;2; ;1200000;2;1;06;41;169,31442756442
4648722;1;3;1;80;41;1;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;41;169,31442756442
4648723;1;1;1;80;41;1;1;1;1; ;2; ; ;8; ;2; ;1;450000; ; ; ;2;1;06;41;201,972076492798
4648723;1;3;1;80;41;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;41;201,972076492798
4648724;1;1;1;80;41;1;1;1;9;PARA DESCANSAR;2; ; ;12;DESCANSAR UNOS DIAS;2; ;1;400000;2; ;781800;2;1;06;41;173,202327807187
4648727;1;2;1;80;41;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;41;170,908292638351
4648729;1;1;1;80;41;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;41;152,969544750085
4648730;1;4;1;80;41;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;41;152,043030126727
4648731;1;1;1;80;41;1;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;41;144,790332844758
4648733;1;1;1;80;41;1;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;41;105,921717717309
4648743;1;2;1;80;41;1;1;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;06;41;173,934124308587
4648744;1;3;1;80;41;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;41;186,011064604761
4648755;1;2;1;80;41;1;2; ; ; ; ;1;1;1; ;2; ;2; ;2; ;781242;2;1;06;41;161,129216161917
4648755;1;3;1;80;41;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;41;161,129216161917
4648756;1;1;1;80;41;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;41;158,581495219267
4648756;1;2;1;80;41;1;1;3;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;41;158,581495219267
4648757;1;1;1;80;41;1;2; ; ; ; ;1;4;10; ;3; ;2; ; ; ; ;3;1;06;41;189,67321994323
4648757;1;3;1;80;41;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;41;189,67321994323
4648766;1;5;1;80;44;1;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;44;139,903201103462
4648767;1;3;1;80;44;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;44;90,6054183623004
4648767;1;4;1;80;44;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;44;90,6054183623004
4648767;1;5;1;80;44;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;44;90,6054183623004
4648767;1;6;1;80;44;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;44;90,6054183623004
4648768;1;3;1;80;44;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;44;116,611321386686
4648769;1;1;1;80;44;1;1;1;8; ;1; ;1;9; ;2; ;2; ; ; ; ;2;1;06;44;57,0677087557242
4648770;1;1;1;80;44;1;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;44;90,7343219133226
4648771;1;1;1;80;44;1;1;2;3; ;1; ;1;9; ;2; ;2; ;1;40;800000;2;1;06;44;99,8424665833979
4648773;1;1;1;80;44;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;44;154,840698193166
4648774;1;1;1;80;44;1;1;1;3; ;2; ; ;9; ;2; ;2; ;2; ;800000;2;1;06;44;139,656335370218
4648775;1;1;1;80;44;1;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;44;77,288264334226
4648775;1;2;1;80;44;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;44;77,288264334226
4648775;1;3;1;80;44;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;44;77,288264334226
4648776;1;1;1;80;44;1;1;1;4; ;2; ; ;4; ;2; ;2; ;1;48;781242;2;1;06;44;57,0677087557242
4648777;1;2;1;80;44;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;44;101,773360012765
4648780;1;5;1;80;44;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;44;111,670049979299
4648780;1;6;1;80;44;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;44;111,670049979299
4648781;1;3;1;80;44;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;98;2;1;06;44;73,8365635590123
4648781;1;4;1;80;44;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;44;73,8365635590123
4648784;1;4;1;80;44;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;44;85,8302741035471
4648786;1;3;1;80;44;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;44;126,306746355095
4648786;1;5;1;80;44;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;44;126,306746355095
4648789;1;2;1;80;44;1;1;3;3; ;2; ; ;9; ;2; ;2; ;2; ;300000;2;1;06;44;153,380495396232
4648790;1;1;1;80;44;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;44;67,788843645574
4648793;1;1;1;80;44;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;44;54,0688053097375
4648794;1;2;1;80;44;1;1;2;9;CAMBIO DE DOMICILIO;2; ; ;1; ;2; ;2; ;1;48;400000;2;1;06;44;83,0974956519279
4648796;1;1;1;80;44;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;44;81,5840411479369
