DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;DPTO;fex_c_2011
4634891;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;122,392763814157
4634892;1;1;1;80;17;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;17;158,357753031998
4634892;1;2;1;80;17;1;4;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;17;158,357753031998
4634894;1;1;1;80;17;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;17;140,424257900011
4634894;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;140,424257900011
4634895;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;150,661675644182
4634895;1;4;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;150,661675644182
4634896;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;182,318776535006
4634898;1;2;1;80;17;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;17;235,617220053046
4634898;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;235,617220053046
4634898;1;5;1;80;17;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;17;235,617220053046
4634899;1;2;1;80;17;1;4;8; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;06;17;198,460088342109
4634899;1;4;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;198,460088342109
4634900;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;223,964269063192
4634901;1;2;1;80;17;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;17;235,195811451027
4634901;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;235,195811451027
4634901;1;4;1;80;17;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;17;235,195811451027
4634904;1;2;1;80;17;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;17;199,371269082289
4634904;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;199,371269082289
4634904;1;4;1;80;17;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;17;199,371269082289
4634907;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;181,563165749022
4634910;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;181,563165749022
4634911;1;1;1;80;17;1;3;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;17;120,977230568474
4634911;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;120,977230568474
4634911;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;120,977230568474
4634969;1;2;1;80;23;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;23;158,258633107778
4634969;1;4;1;80;23;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;23;158,258633107778
4634970;1;3;1;80;23;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;23;141,885699855089
4634971;1;2;1;80;23;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;23;183,500993435101
4634971;1;3;1;80;23;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;23;183,500993435101
4634972;1;1;1;80;23;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;23;177,329976308714
4634972;1;3;1;80;23;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;23;177,329976308714
4634974;1;2;1;80;23;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;23;156,281218777316
4634976;1;3;1;80;23;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;23;171,593148863243
4634976;1;4;1;80;23;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;23;171,593148863243
4634980;1;2;1;80;23;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;23;175,798786725662
4634981;1;3;1;80;23;1;3;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;06;23;158,629914087452
4634984;1;3;1;80;23;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;23;188,40252609429
4634984;1;4;1;80;23;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;23;188,40252609429
4634984;1;5;1;80;23;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;23;188,40252609429
4634986;1;2;1;80;23;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;23;157,095893033977
4634986;1;6;1;80;23;2; ; ; ; ;1;2;2; ;2; ;2; ;1;40;600000;2;1;06;23;157,095893033977
4634987;1;1;1;80;23;1;2;9;NO DESEA TRABAJAR POR LA EDAD;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;23;128,058717685739
4634987;1;2;1;80;23;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;23;128,058717685739
4634989;1;4;1;80;23;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;23;124,096084797456
4634992;1;1;1;80;23;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;23;100,799650660106
4634992;1;5;1;80;23;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;23;100,799650660106
4634993;1;2;1;80;23;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;23;207,966335709112
4634993;1;5;1;80;23;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;23;207,966335709112
4634994;1;4;1;80;23;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;23;109,562079300539
4634997;1;1;1;80;23;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;23;128,058717685739
4634998;1;1;1;80;23;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;23;109,460596434304
4634999;1;1;1;80;23;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;23;132,739236965634
4634999;1;2;1;80;23;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;23;132,739236965634
4634999;1;8;1;80;23;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;23;132,739236965634
4635102;1;1;1;80;50;1;4;3; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;06;50;189,597484288507
4635103;1;1;1;80;50;1;4;4; ;2; ; ;4; ;1; ;2; ; ; ; ;2;1;06;50;165,916393004536
4635105;1;3;1;80;50;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;50;233,124630935362
4635106;1;3;1;80;50;1;2;2; ;2; ; ;2; ;2; ;2; ;2; ;787000;2;1;06;50;248,00323100386
4635106;1;4;1;80;50;1;2;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;06;50;248,00323100386
4635108;1;1;1;80;50;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;50;177,756938646521
4635108;1;2;1;80;50;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;50;177,756938646521
4635110;1;2;1;80;50;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;50;264,448124540383
4635110;1;3;1;80;50;1;3;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;06;50;264,448124540383
4635112;1;3;1;80;50;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;900000;2;1;06;50;159,934268434726
4635113;1;2;1;80;50;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;50;228,750700064715
4635114;1;1;1;80;50;1;4;5; ;2; ; ;10; ;2; ;2; ; ; ; ;2;1;06;50;261,843596142608
4635115;1;2;1;80;50;1;4;3; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;06;50;246,57337027651
4635116;1;1;1;80;50;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;50;176,148744947358
4635116;1;4;1;80;50;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;50;176,148744947358
4635121;1;1;1;80;50;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;50;197,401095383266
4635123;1;1;1;80;50;1;1;4; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;06;50;178,701189293056
4635124;1;1;1;80;50;1;2;7; ;2; ; ;9; ;1; ;2; ;1;40;3000000;2;1;06;50;304,861210032747
4635125;1;1;1;80;50;1;2;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;06;50;241,638147596689
4635125;1;2;1;80;50;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;50;241,638147596689
4635127;1;4;1;80;50;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;50;160,87851908126
4635128;1;2;1;80;50;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;50;177,756938646521
4635129;1;1;1;80;50;1;3;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;50;246,57337027651
4635129;1;2;1;80;50;1;3;3; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;06;50;246,57337027651
4635130;1;4;1;80;50;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;50;267,264428903245
4635131;1;2;1;80;50;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;50;177,756938646521
4635132;1;1;1;80;50;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;50;199,886524960845
4635132;1;4;1;80;50;1;2;8; ;2; ; ;12;ESTA ESPERANDO QUE PASE LA LEY DE GARANTIAS PARA LA CONTRATACION;1;1;2; ;2; ;3800000;1;1;06;50;199,886524960845
4635133;1;1;1;80;50;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;50;159,934268434726
4635133;1;2;1;80;50;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;50;159,934268434726
4635139;1;3;1;80;50;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;50;161,755754959676
4635139;1;4;1;80;50;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;50;161,755754959676
4635139;1;5;1;80;50;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;50;161,755754959676
4635141;1;3;1;80;50;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;50;244,020925930813
4635142;1;1;1;80;50;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;50;189,597484288507
4635143;1;1;1;80;50;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ;787000;2;1;06;50;177,756938646521
4635143;1;2;1;80;50;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;50;177,756938646521
4635145;1;3;1;80;50;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;50;254,863783313166
4635145;1;6;1;80;50;1;4;3; ;2; ; ;9; ;3; ;2; ; ; ; ;3;1;06;50;254,863783313166
4635146;1;2;1;80;50;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;50;376,256058984083
4635147;1;2;1;80;50;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;50;172,719064723246
4635147;1;3;1;80;50;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;50;172,719064723246
4635148;1;2;1;80;50;1;3;3; ;2; ; ;4; ;1; ;2; ;1;30;2300000;2;1;06;50;297,541020618276
4635153;1;3;1;80;50;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;50;246,012078467336
4635153;1;4;1;80;50;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;50;246,012078467336
4635154;1;3;1;80;50;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;50;244,020925930813
4635156;1;2;1;80;50;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;50;246,57337027651
4635157;1;3;1;80;50;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;900000;2;1;06;50;226,198255719017
4635157;1;4;1;80;50;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;50;226,198255719017
4635158;1;1;1;80;50;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;50;181,186618870634
4635159;1;2;1;80;50;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;50;263,834748679132
4635159;1;3;1;80;50;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;50;263,834748679132
4635160;1;2;1;80;50;2; ; ; ; ;1;1;9; ;2; ;2; ; ; ; ;2;1;06;50;340,558634508415
4635161;1;3;1;80;50;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;50;216,910154422729
4635162;1;1;1;80;50;1;4;4; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;50;234,724157674286
4635162;1;2;1;80;50;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;50;234,724157674286
4635162;1;4;1;80;50;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;50;234,724157674286
4635162;1;6;1;80;50;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;50;234,724157674286
4635163;1;4;1;80;50;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;50;276,075230057382
4635164;1;3;1;80;50;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;50;315,415774882149
4635165;1;2;1;80;50;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;50;282,270794752178
4635166;1;2;1;80;50;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;50;260,405068455019
4635167;1;3;1;80;50;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;50;291,582136703173
4635172;1;2;1;80;50;1;2;8; ;2; ; ;1; ;2; ;2; ;1;48;750000;2;1;06;50;247,450606154925
4635173;1;1;1;80;50;1;2;3; ;2; ; ;9; ;2; ;2; ;2; ;800000;2;1;06;50;178,701189293056
4635173;1;2;1;80;50;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;50;178,701189293056
4635173;1;3;1;80;50;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;50;178,701189293056
4635174;1;3;1;80;50;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;50;291,020844893999
4635174;1;4;1;80;50;1;1;6; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;50;291,020844893999
4635175;1;2;1;80;50;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;50;297,541020618276
4635176;1;2;1;80;50;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;50;304,366932991693
4635178;1;1;1;80;50;1;3;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;50;245,629119629975
4635179;1;1;1;80;50;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;50;177,756938646521
4635179;1;2;1;80;50;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;50;177,756938646521
4635180;1;2;1;80;50;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;50;340,558634508415
4635181;1;3;1;80;50;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;50;299,5321731548
4635182;1;3;1;80;50;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;50;183,008105395584
4635182;1;5;1;80;50;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;50;183,008105395584
4635183;1;2;1;80;50;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;50;306,852362569271
4635183;1;3;1;80;50;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;50;306,852362569271
4635184;1;3;1;80;50;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;50;248,00323100386
4635184;1;4;1;80;50;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;50;248,00323100386
4635184;1;5;1;80;50;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;50;248,00323100386
4635185;1;1;1;80;50;1;4;4; ;2; ; ;4; ;2; ;2; ;2; ;700000;2;1;06;50;177,756938646521
4635185;1;2;1;80;50;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;50;177,756938646521
4635186;1;2;1;80;50;2; ; ; ; ;2; ; ;.;2; ;2; ;1;30;787000;2;1;06;50;276,288670182368
4635187;1;2;1;80;50;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;50;297,541020618276
4635188;1;4;1;80;50;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;50;280,662601053015
4635189;1;2;1;80;50;1;1;2; ;2; ; ;2; ;2; ;2; ;2; ;787000;2;1;06;50;260,405068455019
4635190;1;3;1;80;50;1;3;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;06;50;229,694950711249
4635190;1;4;1;80;50;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;50;229,694950711249
4635191;1;3;1;80;50;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;50;246,012078467336
4635191;1;4;1;80;50;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;50;246,012078467336
4635192;1;2;1;80;50;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;50;347,878823922886
4635196;1;2;1;80;50;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;50;299,5321731548
4635196;1;3;1;80;50;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;50;299,5321731548
4635198;1;1;1;80;50;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;50;162,100206899981
4635198;1;2;1;80;50;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;50;162,100206899981
4635198;1;3;1;80;50;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;50;162,100206899981
4635198;1;4;1;80;50;1;2;3; ;2; ; ;9; ;2; ;2; ;2; ;800000;2;1;06;50;162,100206899981
4635198;1;10;1;80;50;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;50;162,100206899981
4635200;1;2;1;80;50;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;50;204,814272541507
4635200;1;5;1;80;50;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;50;204,814272541507
4635200;1;6;1;80;50;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;50;204,814272541507
4635202;1;2;1;80;50;1;1;3; ;2; ; ;9; ;2; ;2; ;2; ;850000;2;1;06;50;348,925725812876
4635204;1;2;1;80;50;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;50;283,608859596839
4635205;1;1;1;80;50;1;4;3; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;50;195,962567695678
4635207;1;1;1;80;50;1;4;7; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;50;179,748091183045
4635207;1;2;1;80;50;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;50;179,748091183045
4635208;1;2;1;80;50;1;2;3; ;2; ; ;9; ;2; ;2; ;2; ;787000;2;1;06;50;298,587922508266
4635210;1;2;1;80;50;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;50;304,861210032747
4635212;1;1;1;80;50;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;50;195,018317049143
4635213;1;1;1;80;50;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;50;191,58863682503
4635216;1;1;1;80;50;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;50;177,756938646521
4635216;1;2;1;80;50;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;50;177,756938646521
4635218;1;3;1;80;50;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;50;226,198255719017
4635218;1;4;1;80;50;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;50;226,198255719017
4635219;1;3;1;80;50;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;50;226,198255719017
4635219;1;4;1;80;50;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;50;226,198255719017
4635220;1;2;1;80;50;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;50;333,238445093944
4635221;1;2;1;80;50;2; ; ; ; ;2; ; ;.;2; ;2; ;1;48;869000;2;1;06;50;262,396220991543
4635221;1;3;1;80;50;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;50;262,396220991543
4635222;1;3;1;80;50;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;50;263,834748679132
4635223;1;3;1;80;50;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;787000;2;1;06;50;263,834748679132
4635224;1;4;1;80;50;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;50;180,69234182958
4635225;1;1;1;80;50;1;2;8; ;2; ; ;1; ;3; ;2; ;1;48;1000000;3;1;06;50;177,756938646521
4635226;1;2;1;80;50;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;50;303,422682345158
4635227;1;2;1;80;50;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;50;261,843596142608
4635229;1;3;1;80;50;1;1;2; ;2; ; ;2; ;2; ;2; ;2; ;800000;2;1;06;50;305,413834881682
4635230;1;2;1;80;50;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;50;261,349319101554
4635231;1;3;1;80;50;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;06;50;248,00323100386
4635231;1;5;1;80;50;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;50;248,00323100386
4635232;1;3;1;80;50;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;50;181,186618870634
4635237;1;1;1;80;50;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;50;251,432911227973
4635237;1;3;1;80;50;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;50;251,432911227973
4635237;1;4;1;80;50;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;50;251,432911227973
4635237;1;5;1;80;50;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;50;251,432911227973
4635238;1;2;1;80;50;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;50;181,186618870634
4635241;1;2;1;80;52;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;52;227,036150857359
4635242;1;2;1;80;52;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;52;141,841577265229
4635243;1;2;1;80;52;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;52;273,069599368222
4635243;1;4;1;80;52;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;52;273,069599368222
4635244;1;1;1;80;52;1;4;7; ;2; ; ;9; ;1; ;2; ; ; ; ;2;1;06;52;141,841577265229
4635244;1;2;1;80;52;1;2;8; ;2; ; ;2; ;1; ;2; ; ; ; ;2;1;06;52;141,841577265229
4635246;1;2;1;80;52;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;52;181,953969875298
4635246;1;3;1;80;52;2; ; ; ; ;1;1;2; ;2; ;2; ; ; ; ;2;1;06;52;181,953969875298
4635247;1;1;1;80;52;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;52;110,102650640798
4635247;1;2;1;80;52;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;52;110,102650640798
4635247;1;4;1;80;52;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;52;110,102650640798
4635250;1;1;1;80;52;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;52;133,77231690158
4635251;1;2;1;80;52;1;2;3; ;2; ; ;9; ;2; ;2; ;1;40;781242;2;1;06;52;252,77066478603
4635253;1;1;1;80;52;1;4;5; ;2; ; ;8; ;3; ;2; ;1;48;1500000;3;1;06;52;271,4724339763
4635253;1;9;1;80;52;1;1;2; ;2; ; ;2; ;2; ;2; ;2; ;781242;2;1;06;52;271,4724339763
4635255;1;2;1;80;52;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;52;271,600045153036
4635256;1;3;1;80;52;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;06;52;239,798475554173
4635256;1;4;1;80;52;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;52;239,798475554173
4635258;1;1;1;80;52;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;06;52;237,408708443761
4635260;1;1;1;80;52;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;52;129,320815215972
4635261;1;1;1;80;52;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;52;152,454385195538
4635263;1;1;1;80;52;1;3;8; ;2; ; ;2; ;2; ;2; ;1;25;1000000;2;1;06;52;197,296315833692
4635266;1;2;1;80;52;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;52;133,77231690158
4635267;1;2;1;80;52;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;52;241,28452706054
4635270;1;1;1;80;52;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;52;201,172134450471
4635271;1;1;1;80;54;1;3;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;06;54;412,459134584208
4635271;1;2;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;54;412,459134584208
4635272;1;1;1;80;54;1;2;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;54;457,261290705168
4635273;1;1;1;80;54;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;54;289,957786055057
4635274;1;1;1;80;54;1;4;5; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;06;54;381,910700963474
4635275;1;1;1;80;54;1;4;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;06;54;462,012023338551
4635275;1;2;1;80;54;1;4;6; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;54;462,012023338551
